26.173369
29.642519
28.164103
26.242617
27.825537
29.196195
26.513175
28.019220
26.873947
28.545520
29.735648
24.020589
26.035606
29.733303
25.879775
27.643421
26.056806
26.955412
23.619001
28.597420
27.071184
23.727251
24.641429
22.918867
28.730858
26.279466
28.396065
26.442477
28.250422
23.521249
24.070271
23.242888
28.901896
28.642501
27.828630
29.753009
28.172133
23.649515
29.836518
23.006528
29.877542
29.778892
26.630892
22.836375
30.013144
29.184792
26.581862
27.000406
26.931202
23.355381
27.067309
29.752438
27.974172
27.768079
26.136670
23.291428
24.790925
28.908589
28.592121
27.015952
27.836675
23.631968
26.943052
26.049091
24.789450
27.829480
23.730431
28.024555
27.024730
28.890978
27.440338
29.322486
26.111650
28.832486
28.043411
28.391386
29.553324
26.142063
28.914639
28.737130
26.660391
26.756974
27.998727
29.437951
27.851721
26.298371
22.857867
29.502494
23.204295
28.730650
26.595600
23.645040
27.495572
23.241242
26.127367
24.499146
27.224044
26.520240
27.146554
22.949112
